"","PassengerId","Survived","Pclass","Name","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked"
"988","988","1","1","Cavendish,_Mrs._Tyrell_William_(Julia_Florence_Siegel)","female",76,1,0,"19877",78.85,"C46","Southampton"
"989","989","0","3","Makinen,_Mr._Kalle_Edvard","male",29,0,0,"STON/O_2._3101268",7.925,"","Southampton"
"990","990","1","3","Braf,_Miss._Elin_Ester_Maria","female",20,0,0,"347471",7.8542,"","Southampton"
"991","991","0","3","Nancarrow,_Mr._William_Henry","male",33,0,0,"A./5._3338",8.05,"","Southampton"
"992","992","1","1","Stengel,_Mrs._Charles_Emil_Henry_(Annie_May_Morris)","female",43,1,0,"11778",55.4417,"C116","Cherbourg"
"993","993","0","2","Weisz,_Mr._Leopold","male",27,1,0,"228414",26,"","Southampton"
"994","994","0","3","Foley,_Mr._William","male",31.7289638662255,0,0,"365235",7.75,"","Queenstown"
"995","995","0","3","Johansson_Palmquist,_Mr._Oskar_Leander","male",26,0,0,"347070",7.775,"","Southampton"
"996","996","1","3","Thomas,_Mrs._Alexander_(Thamine_Thelma"")""","female",16,1,1,"2625",8.5167,"","Cherbourg"
"997","997","0","3","Holthen,_Mr._Johan_Martin","male",28,0,0,"C_4001",22.525,"","Southampton"
"998","998","0","3","Buckley,_Mr._Daniel","male",21,0,0,"330920",7.8208,"","Queenstown"
"999","999","0","3","Ryan,_Mr._Edward","male",31.7289638662255,0,0,"383162",7.75,"","Queenstown"
"1000","1000","0","3","Willer,_Mr._Aaron_(Abi_Weller"")""","male",31.7933983476377,0,0,"3410",8.7125,"","Southampton"
"1001","1001","0","2","Swane,_Mr._George","male",18.5,0,0,"248734",13,"F","Southampton"
"1002","1002","0","2","Stanton,_Mr._Samuel_Ward","male",41,0,0,"237734",15.0458,"","Cherbourg"
"1003","1003","1","3","Shine,_Miss._Ellen_Natalia","female",28.8685044279653,0,0,"330968",7.7792,"","Queenstown"
"1004","1004","1","1","Evans,_Miss._Edith_Corse","female",36,0,0,"PC_17531",31.6792,"A29","Cherbourg"
"1005","1005","1","3","Buckley,_Miss._Katherine","female",18.5,0,0,"329944",7.2833,"","Queenstown"
"1006","1006","1","1","Straus,_Mrs._Isidor_(Rosalie_Ida_Blun)","female",63,1,0,"PC_17483",221.7792,"C55_C57","Southampton"
"1007","1007","0","3","Chronopoulos,_Mr._Demetrios","male",18,1,0,"2680",14.4542,"","Cherbourg"
"1008","1008","0","3","Thomas,_Mr._John","male",31.6410986642997,0,0,"2681",6.4375,"","Cherbourg"
"1009","1009","1","3","Sandstrom,_Miss._Beatrice_Irene","female",1,1,1,"PP_9549",16.7,"G6","Southampton"
"1010","1010","0","1","Beattie,_Mr._Thomson","male",36,0,0,"13050",75.2417,"C6","Cherbourg"
"1011","1011","1","2","Chapman,_Mrs._John_Henry_(Sara_Elizabeth_Lawry)","female",29,1,0,"SC/AH_29037",26,"","Southampton"
"1012","1012","1","2","Watt,_Miss._Bertha_J","female",12,0,0,"C.A._33595",15.75,"","Southampton"
"1013","1013","0","3","Kiernan,_Mr._John","male",27.9532453822087,1,0,"367227",7.75,"","Queenstown"
"1014","1014","1","1","Schabert,_Mrs._Paul_(Emma_Mock)","female",35,1,0,"13236",57.75,"C28","Cherbourg"
"1015","1015","0","3","Carver,_Mr._Alfred_John","male",28,0,0,"392095",7.25,"","Southampton"
"1016","1016","0","3","Kennedy,_Mr._John","male",31.7289638662255,0,0,"368783",7.75,"","Queenstown"
"1017","1017","1","3","Cribb,_Miss._Laura_Alice","female",17,0,1,"371362",16.1,"","Southampton"
"1018","1018","0","3","Brobeck,_Mr._Karl_Rudolf","male",22,0,0,"350045",7.7958,"","Southampton"
"1019","1019","1","3","McCoy,_Miss._Alicia","female",22.3527588625627,2,0,"367226",23.25,"","Queenstown"
"1020","1020","0","2","Bowenur,_Mr._Solomon","male",42,0,0,"211535",13,"","Southampton"
"1021","1021","0","3","Petersen,_Mr._Marius","male",24,0,0,"342441",8.05,"","Southampton"
"1022","1022","0","3","Spinner,_Mr._Henry_John","male",32,0,0,"STON/OQ._369943",8.05,"","Southampton"
"1023","1023","0","1","Gracie,_Col._Archibald_IV","male",53,0,0,"113780",28.5,"C51","Cherbourg"
"1024","1024","1","3","Lefebre,_Mrs._Frank_(Frances)","female",22.7721516911974,0,4,"4133",25.4667,"","Southampton"
"1025","1025","0","3","Thomas,_Mr._Charles_P","male",27.8653801802829,1,0,"2621",6.4375,"","Cherbourg"
"1026","1026","0","3","Dintcheff,_Mr._Valtcho","male",43,0,0,"349226",7.8958,"","Southampton"
"1027","1027","0","3","Carlsson,_Mr._Carl_Robert","male",24,0,0,"350409",7.8542,"","Southampton"
"1028","1028","0","3","Zakarian,_Mr._Mapriededer","male",26.5,0,0,"2656",7.225,"","Cherbourg"
"1029","1029","0","2","Schmidt,_Mr._August","male",26,0,0,"248659",13,"","Southampton"
"1030","1030","1","3","Drapkin,_Miss._Jennie","female",23,0,0,"SOTON/OQ_392083",8.05,"","Southampton"
"1031","1031","0","3","Goodwin,_Mr._Charles_Frederick","male",40,1,6,"CA_2144",46.9,"","Southampton"
"1032","1032","1","3","Goodwin,_Miss._Jessie_Allis","female",10,5,2,"CA_2144",46.9,"","Southampton"
"1033","1033","1","1","Daniels,_Miss._Sarah","female",33,0,0,"113781",151.55,"","Southampton"
"1034","1034","0","1","Ryerson,_Mr._Arthur_Larned","male",61,1,3,"PC_17608",262.375,"B57_B59_B63_B66","Cherbourg"
"1035","1035","0","2","Beauchamp,_Mr._Henry_James","male",28,0,0,"244358",26,"","Southampton"
"1036","1036","0","1","Lindeberg-Lind,_Mr._Erik_Gustaf_(Mr_Edward_Lingrey"")""","male",42,0,0,"17475",26.55,"","Southampton"
"1037","1037","0","3","Vander_Planke,_Mr._Julius","male",31,3,0,"345763",18,"","Southampton"
"1038","1038","0","1","Hilliard,_Mr._Herbert_Henry","male",34.6820714623782,0,0,"17463",51.8625,"E46","Southampton"
"1039","1039","0","3","Davies,_Mr._Evan","male",22,0,0,"SC/A4_23568",8.05,"","Southampton"
"1040","1040","0","1","Crafton,_Mr._John_Bertram","male",32.9875282823813,0,0,"113791",26.55,"","Southampton"
"1041","1041","0","2","Lahtinen,_Rev._William","male",30,1,1,"250651",26,"","Southampton"
"1042","1042","1","1","Earnshaw,_Mrs._Boulton_(Olive_Potter)","female",23,0,1,"11767",83.1583,"C54","Cherbourg"
"1043","1043","0","3","Matinoff,_Mr._Nicola","male",31.7387244349423,0,0,"349255",7.8958,"","Cherbourg"
"1044","1044","0","3","Storey,_Mr._Thomas","male",60.5,0,0,"3701",47.5920546474323,"","Southampton"
"1045","1045","1","3","Klasen,_Mrs._(Hulda_Kristina_Eugenia_Lofqvist)","female",36,0,2,"350405",12.1833,"","Southampton"
"1046","1046","0","3","Asplund,_Master._Filip_Oscar","male",13,4,2,"347077",31.3875,"","Southampton"
"1047","1047","0","3","Duquemin,_Mr._Joseph","male",24,0,0,"S.O./P.P._752",7.55,"","Southampton"
"1048","1048","1","1","Bird,_Miss._Ellen","female",29,0,0,"PC_17483",221.7792,"C97","Southampton"
"1049","1049","1","3","Lundin,_Miss._Olga_Elida","female",23,0,0,"347469",7.8542,"","Southampton"
"1050","1050","0","1","Borebank,_Mr._John_James","male",42,0,0,"110489",26.55,"D22","Southampton"
"1051","1051","1","3","Peacock,_Mrs._Benjamin_(Edith_Nile)","female",26,0,2,"SOTON/O.Q._3101315",13.775,"","Southampton"
"1052","1052","1","3","Smyth,_Miss._Julia","female",28.8654316563323,0,0,"335432",7.7333,"","Queenstown"
"1053","1053","0","3","Touma,_Master._Georges_Youssef","male",7,1,1,"2650",15.2458,"","Cherbourg"
"1054","1054","1","2","Wright,_Miss._Marion","female",26,0,0,"220844",13.5,"","Southampton"
"1055","1055","0","3","Pearce,_Mr._Ernest","male",31.6787551794108,0,0,"343271",7,"","Southampton"
"1056","1056","0","2","Peruschitz,_Rev._Joseph_Maria","male",41,0,0,"237393",13,"","Southampton"
"1057","1057","1","3","Kink-Heilmann,_Mrs._Anton_(Luise_Heilmann)","female",26,1,1,"315153",22.025,"","Southampton"
"1058","1058","0","1","Brandeis,_Mr._Emil","male",48,0,0,"PC_17591",50.4958,"B10","Cherbourg"
"1059","1059","0","3","Ford,_Mr._Edward_Watson","male",18,2,2,"W./C._6608",34.375,"","Southampton"
"1060","1060","1","1","Cassebeer,_Mrs._Henry_Arthur_Jr_(Eleanor_Genevieve_Fosdick)","female",30.2034931599447,0,0,"17770",27.7208,"","Cherbourg"
"1061","1061","1","3","Hellstrom,_Miss._Hilda_Maria","female",22,0,0,"7548",8.9625,"","Southampton"
"1062","1062","0","3","Lithman,_Mr._Simon","male",31.7155748830749,0,0,"S.O./P.P._251",7.55,"","Southampton"
"1063","1063","0","3","Zakarian,_Mr._Ortin","male",27,0,0,"2670",7.225,"","Cherbourg"
"1064","1064","0","3","Dyker,_Mr._Adolf_Fredrik","male",23,1,0,"347072",13.9,"","Southampton"
"1065","1065","0","3","Torfa,_Mr._Assad","male",31.6940989541013,0,0,"2673",7.2292,"","Cherbourg"
"1066","1066","0","3","Asplund,_Mr._Carl_Oscar_Vilhelm_Gustafsson","male",40,1,5,"347077",31.3875,"","Southampton"
"1067","1067","1","2","Brown,_Miss._Edith_Eileen","female",15,0,2,"29750",39,"","Southampton"
"1068","1068","1","2","Sincock,_Miss._Maude","female",20,0,0,"C.A._33112",36.75,"","Southampton"
"1069","1069","0","1","Stengel,_Mr._Charles_Emil_Henry","male",54,1,0,"11778",55.4417,"C116","Cherbourg"
"1070","1070","1","2","Becker,_Mrs._Allen_Oliver_(Nellie_E_Baumgardner)","female",36,0,3,"230136",39,"F4","Southampton"
"1071","1071","1","1","Compton,_Mrs._Alexander_Taylor_(Mary_Eliza_Ingersoll)","female",64,0,2,"PC_17756",83.1583,"E45","Cherbourg"
"1072","1072","0","2","McCrie,_Mr._James_Matthew","male",30,0,0,"233478",13,"","Southampton"
"1073","1073","0","1","Compton,_Mr._Alexander_Taylor_Jr","male",37,1,1,"PC_17756",83.1583,"E52","Cherbourg"
"1074","1074","1","1","Marvin,_Mrs._Daniel_Warner_(Mary_Graham_Carmichael_Farquarson)","female",18,1,0,"113773",53.1,"D30","Southampton"
"1075","1075","0","3","Lane,_Mr._Patrick","male",31.7289638662255,0,0,"7935",7.75,"","Queenstown"
"1076","1076","1","1","Douglas,_Mrs._Frederick_Charles_(Mary_Helene_Baxter)","female",27,1,1,"PC_17558",247.5208,"B58_B60","Cherbourg"
"1077","1077","0","2","Maybery,_Mr._Frank_Hubert","male",40,0,0,"239059",16,"","Southampton"
"1078","1078","1","2","Phillips,_Miss._Alice_Frances_Louisa","female",21,0,1,"S.O./P.P._2",21,"","Southampton"
"1079","1079","0","3","Davies,_Mr._Joseph","male",17,2,0,"A/4_48873",8.05,"","Southampton"
"1080","1080","1","3","Sage,_Miss._Ada","female",-0.842222909249956,8,2,"CA._2343",69.55,"","Southampton"
"1081","1081","0","2","Veal,_Mr._James","male",40,0,0,"28221",13,"","Southampton"
"1082","1082","0","2","Angle,_Mr._William_A","male",34,1,0,"226875",26,"","Southampton"
"1083","1083","0","1","Salomon,_Mr._Abraham_L","male",32.9507085787171,0,0,"111163",26,"","Southampton"
"1084","1084","0","3","van_Billiard,_Master._Walter_John","male",11.5,1,1,"A/5._851",14.5,"","Southampton"
"1085","1085","0","2","Lingane,_Mr._John","male",61,0,0,"235509",12.35,"","Queenstown"
"1086","1086","0","2","Drew,_Master._Marshall_Brines","male",8,0,2,"28220",32.5,"","Southampton"
"1087","1087","0","3","Karlsson,_Mr._Julius_Konrad_Eugen","male",33,0,0,"347465",7.8542,"","Southampton"
"1088","1088","0","1","Spedden,_Master._Robert_Douglas","male",6,0,2,"16966",134.5,"E34","Cherbourg"
"1089","1089","1","3","Nilsson,_Miss._Berta_Olivia","female",18,0,0,"347066",7.775,"","Southampton"
"1090","1090","0","2","Baimbrigge,_Mr._Charles_Robert","male",23,0,0,"C.A._31030",10.5,"","Southampton"
"1091","1091","1","3","Rasmussen,_Mrs._(Lena_Jacobsen_Solvang)","female",28.8908171683858,0,0,"65305",8.1125,"","Southampton"
"1092","1092","1","3","Murphy,_Miss._Nora","female",29.3853727335108,0,0,"36568",15.5,"","Queenstown"
"1093","1093","0","3","Danbom,_Master._Gilbert_Sigvard_Emanuel","male",0.33,0,2,"347080",14.4,"","Southampton"
"1094","1094","0","1","Astor,_Col._John_Jacob","male",47,1,0,"PC_17757",227.525,"C62_C64","Cherbourg"
"1095","1095","1","2","Quick,_Miss._Winifred_Vera","female",8,1,1,"26360",26,"","Southampton"
"1096","1096","0","2","Andrew,_Mr._Frank_Thomas","male",25,0,0,"C.A._34050",10.5,"","Southampton"
"1097","1097","0","1","Omont,_Mr._Alfred_Fernand","male",32.9334167069781,0,0,"F.C._12998",25.7417,"","Cherbourg"
"1098","1098","1","3","McGowan,_Miss._Katherine","female",35,0,0,"9232",7.75,"","Queenstown"
"1099","1099","0","2","Collett,_Mr._Sidney_C_Stuart","male",24,0,0,"28034",10.5,"","Southampton"
"1100","1100","1","1","Rosenbaum,_Miss._Edith_Louise","female",33,0,0,"PC_17613",27.7208,"A11","Cherbourg"
"1101","1101","0","3","Delalic,_Mr._Redjo","male",25,0,0,"349250",7.8958,"","Southampton"
"1102","1102","0","3","Andersen,_Mr._Albert_Karvin","male",32,0,0,"C_4001",22.525,"","Southampton"
"1103","1103","0","3","Finoli,_Mr._Luigi","male",31.6821024251984,0,0,"SOTON/O.Q._3101308",7.05,"","Southampton"
"1104","1104","0","2","Deacon,_Mr._Percy_William","male",17,0,0,"S.O.C._14879",73.5,"","Southampton"
"1105","1105","1","2","Howard,_Mrs._Benjamin_(Ellen_Truelove_Arman)","female",60,1,0,"24065",26,"","Southampton"
"1106","1106","1","3","Andersson,_Miss._Ida_Augusta_Margareta","female",38,4,2,"347091",7.775,"","Southampton"
"1107","1107","0","1","Head,_Mr._Christopher","male",42,0,0,"113038",42.5,"B11","Southampton"
"1108","1108","1","3","Mahon,_Miss._Bridget_Delia","female",28.8751989195406,0,0,"330924",7.8792,"","Queenstown"
"1109","1109","0","1","Wick,_Mr._George_Dennick","male",57,1,1,"36928",164.8667,"","Southampton"
"1110","1110","1","1","Widener,_Mrs._George_Dunton_(Eleanor_Elkins)","female",50,1,1,"113503",211.5,"C80","Cherbourg"
"1111","1111","0","3","Thomson,_Mr._Alexander_Morrison","male",31.7490473409514,0,0,"32302",8.05,"","Southampton"
"1112","1112","1","2","Duran_y_More,_Miss._Florentina","female",30,1,0,"SC/PARIS_2148",13.8583,"","Cherbourg"
"1113","1113","0","3","Reynolds,_Mr._Harold_J","male",21,0,0,"342684",8.05,"","Southampton"
"1114","1114","1","2","Cook,_Mrs._(Selena_Rogers)","female",22,0,0,"W./C._14266",10.5,"F33","Southampton"
"1115","1115","0","3","Karlsson,_Mr._Einar_Gervasius","male",21,0,0,"350053",7.7958,"","Southampton"
"1116","1116","1","1","Candee,_Mrs._Edward_(Helen_Churchill_Hungerford)","female",53,0,0,"PC_17606",27.4458,"","Cherbourg"
"1117","1117","1","3","Moubarek,_Mrs._George_(Omine_Amenia""_Alexander)""","female",25.7281348688522,0,2,"2661",15.2458,"","Cherbourg"
"1118","1118","0","3","Asplund,_Mr._Johan_Charles","male",23,0,0,"350054",7.7958,"","Southampton"
"1119","1119","1","3","McNeill,_Miss._Bridget","female",28.8665496364253,0,0,"370368",7.75,"","Queenstown"
"1120","1120","0","3","Everett,_Mr._Thomas_James","male",40.5,0,0,"C.A._6212",15.1,"","Southampton"
"1121","1121","0","2","Hocking,_Mr._Samuel_James_Metcalfe","male",36,0,0,"242963",13,"","Southampton"
"1122","1122","0","2","Sweet,_Mr._George_Frederick","male",14,0,0,"220845",65,"","Southampton"
"1123","1123","1","1","Willard,_Miss._Constance","female",21,0,0,"113795",26.55,"","Southampton"
"1124","1124","0","3","Wiklund,_Mr._Karl_Johan","male",21,1,0,"3101266",6.4958,"","Southampton"
"1125","1125","0","3","Linehan,_Mr._Michael","male",31.7376131493408,0,0,"330971",7.8792,"","Queenstown"
"1126","1126","0","1","Cumings,_Mr._John_Bradley","male",39,1,0,"PC_17599",71.2833,"C85","Cherbourg"
"1127","1127","0","3","Vendel,_Mr._Olof_Edvin","male",20,0,0,"350416",7.8542,"","Southampton"
"1128","1128","0","1","Warren,_Mr._Frank_Manley","male",64,1,0,"110813",75.25,"D37","Cherbourg"
"1129","1129","0","3","Baccos,_Mr._Raffull","male",20,0,0,"2679",7.225,"","Cherbourg"
"1130","1130","1","2","Hiltunen,_Miss._Marta","female",18,1,1,"250650",13,"","Southampton"
"1131","1131","1","1","Douglas,_Mrs._Walter_Donald_(Mahala_Dutton)","female",48,1,0,"PC_17761",106.425,"C86","Cherbourg"
"1132","1132","1","1","Lindstrom,_Mrs._Carl_Johan_(Sigrid_Posse)","female",55,0,0,"112377",27.7208,"","Cherbourg"
"1133","1133","1","2","Christy,_Mrs._(Alice_Frances)","female",45,0,2,"237789",30,"","Southampton"
"1134","1134","0","1","Spedden,_Mr._Frederic_Oakley","male",45,1,1,"16966",134.5,"E34","Cherbourg"
"1135","1135","0","3","Hyman,_Mr._Abraham","male",31.7381687921415,0,0,"3470",7.8875,"","Southampton"
"1136","1136","0","3","Johnston,_Master._William_Arthur_Willie""""","male",25.364060092456,1,2,"W./C._6607",23.45,"","Southampton"
"1137","1137","0","1","Kenyon,_Mr._Frederick_R","male",41,1,0,"17464",51.8625,"D21","Southampton"
"1138","1138","1","2","Karnes,_Mrs._J_Frank_(Claire_Bennett)","female",22,0,0,"F.C.C._13534",21,"","Southampton"
"1139","1139","0","2","Drew,_Mr._James_Vivian","male",42,1,1,"28220",32.5,"","Southampton"
"1140","1140","1","2","Hold,_Mrs._Stephen_(Annie_Margaret_Hill)","female",29,1,0,"26707",26,"","Southampton"
"1141","1141","1","3","Khalil,_Mrs._Betros_(Zahie_Maria""_Elias)""","female",25.5396432565996,1,0,"2660",14.4542,"","Cherbourg"
"1142","1142","1","2","West,_Miss._Barbara_J","female",0.92,1,2,"C.A._34651",27.75,"","Southampton"
"1143","1143","0","3","Abrahamsson,_Mr._Abraham_August_Johannes","male",20,0,0,"SOTON/O2_3101284",7.925,"","Southampton"
"1144","1144","0","1","Clark,_Mr._Walter_Miller","male",27,1,0,"13508",136.7792,"C89","Cherbourg"
"1145","1145","0","3","Salander,_Mr._Karl_Johan","male",24,0,0,"7266",9.325,"","Southampton"
"1146","1146","0","3","Wenzel,_Mr._Linhart","male",32.5,0,0,"345775",9.5,"","Southampton"
"1147","1147","0","3","MacKay,_Mr._George_William","male",31.7155748830749,0,0,"C.A._42795",7.55,"","Southampton"
"1148","1148","0","3","Mahon,_Mr._John","male",31.7289638662255,0,0,"AQ/4_3130",7.75,"","Queenstown"
"1149","1149","0","3","Niklasson,_Mr._Samuel","male",28,0,0,"363611",8.05,"","Southampton"
"1150","1150","1","2","Bentham,_Miss._Lilian_W","female",19,0,0,"28404",13,"","Southampton"
"1151","1151","0","3","Midtsjo,_Mr._Karl_Albert","male",21,0,0,"345501",7.775,"","Southampton"
"1152","1152","0","3","de_Messemaeker,_Mr._Guillaume_Joseph","male",36.5,1,0,"345572",17.4,"","Southampton"
"1153","1153","0","3","Nilsson,_Mr._August_Ferdinand","male",21,0,0,"350410",7.8542,"","Southampton"
"1154","1154","1","2","Wells,_Mrs._Arthur_Henry_(Addie""_Dart_Trevaskis)""","female",29,0,2,"29103",23,"","Southampton"
"1155","1155","1","3","Klasen,_Miss._Gertrud_Emilia","female",1,1,1,"350405",12.1833,"","Southampton"
"1156","1156","0","2","Portaluppi,_Mr._Emilio_Ilario_Giuseppe","male",30,0,0,"C.A._34644",12.7375,"","Cherbourg"
"1157","1157","0","3","Lyntakoff,_Mr._Stanko","male",31.7387244349423,0,0,"349235",7.8958,"","Southampton"
"1158","1158","0","1","Chisholm,_Mr._Roderick_Robert_Crispin","male",31.21014076914,0,0,"112051",0,"","Southampton"
"1159","1159","0","3","Warren,_Mr._Charles_William","male",31.7155748830749,0,0,"C.A._49867",7.55,"","Southampton"
"1160","1160","1","3","Howard,_Miss._May_Elizabeth","female",28.8866331111512,0,0,"A._2._39186",8.05,"","Southampton"
"1161","1161","0","3","Pokrnic,_Mr._Mate","male",17,0,0,"315095",8.6625,"","Southampton"
"1162","1162","0","1","McCaffry,_Mr._Thomas_Francis","male",46,0,0,"13050",75.2417,"C6","Cherbourg"
"1163","1163","0","3","Fox,_Mr._Patrick","male",31.7289638662255,0,0,"368573",7.75,"","Queenstown"
"1164","1164","1","1","Clark,_Mrs._Walter_Miller_(Virginia_McDowell)","female",26,1,0,"13508",136.7792,"C89","Cherbourg"
"1165","1165","1","3","Lennon,_Miss._Mary","female",25.609654249494,1,0,"370371",15.5,"","Queenstown"
"1166","1166","0","3","Saade,_Mr._Jean_Nassr","male",31.6938177854552,0,0,"2676",7.225,"","Cherbourg"
"1167","1167","1","2","Bryhl,_Miss._Dagmar_Jenny_Ingeborg_","female",20,1,0,"236853",26,"","Southampton"
"1168","1168","0","2","Parker,_Mr._Clifford_Richard","male",28,0,0,"SC_14888",10.5,"","Southampton"
"1169","1169","0","2","Faunthorpe,_Mr._Harry","male",40,1,0,"2926",26,"","Southampton"
"1170","1170","0","2","Ware,_Mr._John_James","male",30,1,0,"CA_31352",21,"","Southampton"
"1171","1171","0","2","Oxenham,_Mr._Percy_Thomas","male",22,0,0,"W./C._14260",10.5,"","Southampton"
"1172","1172","1","3","Oreskovic,_Miss._Jelka","female",23,0,0,"315085",8.6625,"","Southampton"
"1173","1173","0","3","Peacock,_Master._Alfred_Edward","male",0.75,1,1,"SOTON/O.Q._3101315",13.775,"","Southampton"
"1174","1174","1","3","Fleming,_Miss._Honora","female",28.8665496364253,0,0,"364859",7.75,"","Queenstown"
"1175","1175","1","3","Touma,_Miss._Maria_Youssef","female",9,1,1,"2650",15.2458,"","Cherbourg"
"1176","1176","1","3","Rosblom,_Miss._Salli_Helena","female",2,1,1,"370129",20.2125,"","Southampton"
"1177","1177","0","3","Dennis,_Mr._William","male",36,0,0,"A/5_21175",7.25,"","Southampton"
"1178","1178","0","3","Franklin,_Mr._Charles_(Charles_Fardon)","male",31.695491408349,0,0,"SOTON/O.Q._3101314",7.25,"","Southampton"
"1179","1179","0","1","Snyder,_Mr._John_Pillsbury","male",24,1,0,"21228",82.2667,"B45","Southampton"
"1180","1180","0","3","Mardirosian,_Mr._Sarkis","male",31.6940989541013,0,0,"2655",7.2292,"F_E46","Cherbourg"
"1181","1181","0","3","Ford,_Mr._Arthur","male",31.7490473409514,0,0,"A/5_1478",8.05,"","Southampton"
"1182","1182","0","1","Rheims,_Mr._George_Alexander_Lucien","male",33.8611594329575,0,0,"PC_17607",39.6,"","Southampton"
"1183","1183","1","3","Daly,_Miss._Margaret_Marcella_Maggie""""","female",30,0,0,"382650",6.95,"","Queenstown"
"1184","1184","0","3","Nasr,_Mr._Mustafa","male",31.6940989541013,0,0,"2652",7.2292,"","Cherbourg"
"1185","1185","0","1","Dodge,_Dr._Washington","male",53,1,1,"33638",81.8583,"A34","Southampton"
"1186","1186","0","3","Wittevrongel,_Mr._Camille","male",36,0,0,"345771",9.5,"","Southampton"
"1187","1187","0","3","Angheloff,_Mr._Minko","male",26,0,0,"349202",7.8958,"","Southampton"
"1188","1188","1","2","Laroche,_Miss._Louise","female",1,1,2,"SC/Paris_2123",41.5792,"","Cherbourg"
"1189","1189","0","3","Samaan,_Mr._Hanna","male",25.1100160186981,2,0,"2662",21.6792,"","Cherbourg"
"1190","1190","0","1","Loring,_Mr._Joseph_Holland","male",30,0,0,"113801",45.5,"","Southampton"
"1191","1191","0","3","Johansson,_Mr._Nils","male",29,0,0,"347467",7.8542,"","Southampton"
"1192","1192","0","3","Olsson,_Mr._Oscar_Wilhelm","male",32,0,0,"347079",7.775,"","Southampton"
"1193","1193","0","2","Malachard,_Mr._Noel","male",32.217380582576,0,0,"237735",15.0458,"D","Cherbourg"
"1194","1194","0","2","Phillips,_Mr._Escott_Robert","male",43,0,1,"S.O./P.P._2",21,"","Southampton"
"1195","1195","0","3","Pokrnic,_Mr._Tome","male",24,0,0,"315092",8.6625,"","Southampton"
"1196","1196","1","3","McCarthy,_Miss._Catherine_Katie""""","female",28.8665496364253,0,0,"383123",7.75,"","Queenstown"
"1197","1197","1","1","Crosby,_Mrs._Edward_Gifford_(Catherine_Elizabeth_Halstead)","female",64,1,1,"112901",26.55,"B26","Southampton"
"1198","1198","0","1","Allison,_Mr._Hudson_Joshua_Creighton","male",30,1,2,"113781",151.55,"C22_C26","Southampton"
"1199","1199","0","3","Aks,_Master._Philip_Frank","male",0.83,0,1,"392091",9.35,"","Southampton"
"1200","1200","0","1","Hays,_Mr._Charles_Melville","male",55,1,1,"12749",93.5,"B69","Southampton"
"1201","1201","1","3","Hansen,_Mrs._Claus_Peter_(Jennie_L_Howard)","female",45,1,0,"350026",14.1083,"","Southampton"
"1202","1202","0","3","Cacic,_Mr._Jego_Grga","male",18,0,0,"315091",8.6625,"","Southampton"
"1203","1203","0","3","Vartanian,_Mr._David","male",22,0,0,"2658",7.225,"","Cherbourg"
"1204","1204","0","3","Sadowitz,_Mr._Harry","male",31.7172485059687,0,0,"LP_1588",7.575,"","Southampton"
"1205","1205","1","3","Carr,_Miss._Jeannie","female",37,0,0,"368364",7.75,"","Queenstown"
"1206","1206","1","1","White,_Mrs._John_Stuart_(Ella_Holmes)","female",55,0,0,"PC_17760",135.6333,"C32","Cherbourg"
"1207","1207","1","3","Hagardon,_Miss._Kate","female",17,0,0,"AQ/3._30631",7.7333,"","Queenstown"
"1208","1208","0","1","Spencer,_Mr._William_Augustus","male",57,1,0,"PC_17569",146.5208,"B78","Cherbourg"
"1209","1209","0","2","Rogers,_Mr._Reginald_Harry","male",19,0,0,"28004",10.5,"","Southampton"
"1210","1210","0","3","Jonsson,_Mr._Nils_Hilding","male",27,0,0,"350408",7.8542,"","Southampton"
"1211","1211","0","2","Jefferys,_Mr._Ernest_Wilfred","male",22,2,0,"C.A._31029",31.5,"","Southampton"
"1212","1212","0","3","Andersson,_Mr._Johan_Samuel","male",26,0,0,"347075",7.775,"","Southampton"
"1213","1213","0","3","Krekorian,_Mr._Neshan","male",25,0,0,"2654",7.2292,"F_E57","Cherbourg"
"1214","1214","0","2","Nesson,_Mr._Israel","male",26,0,0,"244368",13,"F2","Southampton"
"1215","1215","0","1","Rowe,_Mr._Alfred_G","male",33,0,0,"113790",26.55,"","Southampton"
"1216","1216","1","1","Kreuchen,_Miss._Emilie","female",39,0,0,"24160",211.3375,"","Southampton"
"1217","1217","0","3","Assam,_Mr._Ali","male",23,0,0,"SOTON/O.Q._3101309",7.05,"","Southampton"
"1218","1218","1","2","Becker,_Miss._Ruth_Elizabeth","female",12,2,1,"230136",39,"F4","Southampton"
"1219","1219","0","1","Rosenshine,_Mr._George_(Mr_George_Thorne"")""","male",46,0,0,"PC_17585",79.2,"","Cherbourg"
"1220","1220","0","2","Clarke,_Mr._Charles_Valentine","male",29,1,0,"2003",26,"","Southampton"
"1221","1221","0","2","Enander,_Mr._Ingvar","male",21,0,0,"236854",13,"","Southampton"
"1222","1222","1","2","Davies,_Mrs._John_Morgan_(Elizabeth_Agnes_Mary_White)_","female",48,0,2,"C.A._33112",36.75,"","Southampton"
"1223","1223","0","1","Dulles,_Mr._William_Crothers","male",39,0,0,"PC_17580",29.7,"A18","Cherbourg"
"1224","1224","0","3","Thomas,_Mr._Tannous","male",31.6938177854552,0,0,"2684",7.225,"","Cherbourg"
